type typecode name_p address province city area lat lng telephone tag
摩托车服务;摩托车维修;摩托车维修 040200 摩托修配 新华路283-1号附近 河南省 平顶山市 卫东区 113.322236 33.731714 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 东强摩托电动车修配 南环路街道新华路与神马大道交叉口东150米 河南省 平顶山市 湛河区 113.322040 33.719024 [] []
摩托车服务;摩托车维修;摩托车维修 040200 精修电动车摩托车 平安大道与总库路交叉口西150米 河南省 平顶山市 卫东区 113.327456 33.749396 [] []
摩托车服务;摩托车维修;摩托车维修 040200 精修摩托车电动车 东安路68号附近 河南省 平顶山市 卫东区 113.335732 33.743400 [] []
摩托车服务;摩托车维修;摩托车维修 040200 修摩托车电动车 东环路166附2号附近 河南省 平顶山市 卫东区 113.350201 33.738944 [] []
摩托车服务;摩托车维修;摩托车维修 040200 电动车摩托车维修 开源路与平安大道交叉口 河南省 平顶山市 卫东区 113.310478 33.747709 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 精修摩托车电动车 矿工路90附2号 河南省 平顶山市 卫东区 113.341734 33.740708 [] []
摩托车服务;摩托车维修;摩托车维修 040200 凤祥摩托电动车修理部 叶宝路与神马大道交叉口东南100米 河南省 平顶山市 湛河区 113.347282 33.720308 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 修理摩托车电动车 凤凰路与新南环路交叉口东50米 河南省 平顶山市 湛河区 113.251622 33.726699 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 老五奎摩配行 光明路与园林路交叉口西南50米 河南省 平顶山市 新华区 113.293309 33.741876 [] []
摩托车服务;摩托车维修;摩托车维修 040200 铃木摩托特约售后服务站 新华路与湛南路交叉口向东388米路南 河南省 平顶山市 湛河区 113.326169 33.726620 0375-7025525;18768986188 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 冠军摩托维修行 平安大道东6号附近 河南省 平顶山市 卫东区 113.435154 33.750582 [] []
摩托车服务;摩托车维修;摩托车维修 040200 精修电动车摩托车 新华路西50米 河南省 平顶山市 卫东区 113.324944 33.748837 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 春风摩托形象店 凌云路南环路交叉口向北200米银基御府斜对面 河南省 平顶山市 湛河区 113.279268 33.729143 [] []
摩托车服务;摩托车维修;摩托车维修 040200 顺成摩托车修配行 启明街与启蒙路交叉口西北50米 河南省 平顶山市 新华区 113.295830 33.735142 15837562181 []
摩托车服务;摩托车维修;摩托车维修 040200 摩友摩托车维修店 广胜巷10附5号附近 河南省 平顶山市 卫东区 113.318256 33.744179 [] []
摩托车服务;摩托车维修;摩托车维修 040200 精修摩托电动车 平安大道与平郏东路交叉口西50米 河南省 平顶山市 卫东区 113.360335 33.749687 [] []
购物服务;专卖店;自行车专卖店|摩托车服务;摩托车销售;摩托车销售 061208|040100 爱玛电动车(商业步行街) 昆阳大道附近 河南省 平顶山市 叶县 113.357999 33.622643 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 电动车摩托车配件行 开源路61附12号附近 河南省 平顶山市 新华区 113.308864 33.734790 [] []
摩托车服务;摩托车维修;摩托车维修 040200 一分利维修电动车摩托车 优越路16附22号附近 河南省 平顶山市 卫东区 113.319062 33.741087 [] []
摩托车服务;摩托车维修;摩托车维修 040200 摩托车电动车维修店 光明路与曙光街交叉口东南50米 河南省 平顶山市 新华区 113.292820 33.733015 [] []
摩托车服务;摩托车维修;摩托车维修 040200 广伟精修各种摩托电动车 平安大道南50米 河南省 平顶山市 卫东区 113.340761 33.749396 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 精修摩托车电动车 启明街与启蒙路交叉口东50米 河南省 平顶山市 新华区 113.296502 33.734940 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 兄弟摩托车修理 劳动路61附2号 河南省 平顶山市 卫东区 113.313730 33.737589 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 西斜摩配 平安大道与西环路交叉口西150米 河南省 平顶山市 新华区 113.247661 33.766682 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 酷车装饰 劳动路61附1号附近 河南省 平顶山市 卫东区 113.313657 33.737554 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 兄弟摩托车电动车维修 劳动路61附1号附近 河南省 平顶山市 卫东区 113.313662 33.737594 13781068600 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 建国摩托车行 建设路与光明路交叉口向南80米路东 河南省 平顶山市 新华区 113.293012 33.735960 0375-2236689 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 二涛修理电动车摩托车 东站南路东50米 河南省 平顶山市 卫东区 113.398750 33.734225 15937531880 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 江涛摩配行 六矿一坑车站 河南省 平顶山市 新华区 113.242527 33.784145 13592157873 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 精修摩托车电动车 康乐街与花园街交叉口北100米 河南省 平顶山市 卫东区 113.340778 33.737171 [] []
摩托车服务;摩托车销售;摩托车销售 040100 五羊本田 凌云路与平安大道交叉口东南150米 河南省 平顶山市 新华区 113.282060 33.755074 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 旭辉摩配 东环路街道东环路与北环路交叉口路西 河南省 平顶山市 卫东区 113.345734 33.756426 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 鑫城摩配 北汴路与环山路交叉口东北50米 河南省 平顶山市 湛河区 113.298304 33.707845 18236662850 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 诚信摩配修理电动车摩托车 姚电大道与李苗路交叉口东南50米 河南省 平顶山市 湛河区 113.261483 33.729938 13071724001 []
摩托车服务;摩托车销售;摩托车销售 040100 五羊-本田(旗舰店) 花园路西50米 河南省 平顶山市 鲁山县 112.916213 33.743241 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 林海摩托 建设路中段天惠电动车城北口内50米 河南省 平顶山市 卫东区 113.312463 33.735536 [] []
摩托车服务;摩托车维修;摩托车维修 040200 新动力精修电动车摩托车 矿工路31号附近 河南省 平顶山市 卫东区 113.356443 33.740625 [] []
摩托车服务;摩托车维修;摩托车维修 040200 奥凯摩托维修 矿工路西段团结路站牌 河南省 平顶山市 新华区 113.285112 33.753061 13592191671 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 修理摩托电车 井时线 河南省 平顶山市 新华区 113.203983 33.781354 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 延涛摩配行 彩虹路与曙光街交叉口西南100米 河南省 平顶山市 新华区 113.283987 33.732897 13087042611 []
摩托车服务;摩托车销售;摩托车销售 040100 嘉陵摩托 建设路西段258号平顶山市人口和计划生育委员会附近 河南省 平顶山市 新华区 113.285228 33.738099 [] []
摩托车服务;摩托车维修;摩托车维修 040200 电动车摩托车修配 S236(东环路) 河南省 平顶山市 卫东区 113.347072 33.752051 [] []
摩托车服务;摩托车维修;摩托车维修 040200 铃木摩托 劳动路与建设路交叉口西南100米 河南省 平顶山市 卫东区 113.312648 33.735396 [] []
摩托车服务;摩托车销售;摩托车销售 040100 隆鑫摩托(七蚁线) [] 河南省 平顶山市 舞钢市 113.582491 33.252964 [] []
摩托车服务;摩托车维修;摩托车维修 040200 新超车行 农科路与开源路交叉口南200米 河南省 平顶山市 湛河区 113.310286 33.704638 [] []
摩托车服务;摩托车维修;摩托车维修 040200 小张摩托车电动车修理 轻工路街道南环路与新华路口向东50米路南 河南省 平顶山市 湛河区 113.322249 33.720297 [] []
摩托车服务;摩托车维修;摩托车维修 040200 精修电动车摩托车 轻工路街道高阳路街道新华路与神马大道交叉路口东北角 河南省 平顶山市 湛河区 113.321750 33.718998 [] []
摩托车服务;摩托车维修;摩托车维修 040200 神州鸽电动车修摩托车 城乡路西50米 河南省 平顶山市 湛河区 113.316424 33.714103 [] []
摩托车服务;摩托车销售;摩托车销售 040100 马楼东升摩托城 311国道北50米 河南省 平顶山市 鲁山县 112.993410 33.680988 [] []
摩托车服务;摩托车销售;摩托车销售 040100 马楼恒信摩托城 311国道北50米 河南省 平顶山市 鲁山县 112.992946 33.680895 [] []
摩托车服务;摩托车销售;摩托车销售 040100 隆鑫三轮机车 平安大道与平郏东路交叉口东北100米 河南省 平顶山市 卫东区 113.361263 33.750142 13782415621 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 耀森摩配 民心巷6附17 河南省 平顶山市 卫东区 113.336854 33.738355 [] []
摩托车服务;摩托车销售;摩托车销售 040100 安寨鑫达车行 枣林镇安寨街 河南省 平顶山市 舞钢市 113.658941 33.382832 18637583500 []
摩托车服务;摩托车维修;摩托车维修 040200 兄弟维修电动车摩托车 南环路与开源路往东地中海对面 河南省 平顶山市 湛河区 113.310989 33.719777 13629817617 []
摩托车服务;摩托车销售;摩托车销售 040100 铃木(豪爵石龙区专卖店) 昌茂大道115号附近 河南省 平顶山市 石龙区 112.885005 33.901540 [] []
摩托车服务;摩托车维修;摩托车维修 040200 黄明精修摩托车电动车 东环路东50米 河南省 平顶山市 卫东区 113.353086 33.731005 [] []
摩托车服务;摩托车维修;摩托车维修 040200 小杰摩托车电动车维修 南环路西段彩虹小学南100米 河南省 平顶山市 湛河区 113.280064 33.725326 15237535692 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 富康摩配 建设路814附4-6 河南省 平顶山市 卫东区 113.356116 33.734185 13837525658;13937508145 []
摩托车服务;摩托车销售;摩托车销售 040100 北方永盛(花园路) 花园路西50米 河南省 平顶山市 鲁山县 112.916272 33.743209 13513757167 []
摩托车服务;摩托车维修;摩托车维修 040200 精修电动车摩托车 南环路与双丰路交叉口东50米 河南省 平顶山市 湛河区 113.280199 33.725081 15690713396 []
摩托车服务;摩托车销售;摩托车销售 040100 铃木摩托 为民街与建设路交叉口东150米 河南省 平顶山市 新华区 113.285182 33.738104 [] []
摩托车服务;摩托车维修;摩托车维修 040200 天能电池精修摩托车电动车 许南路西50米 河南省 平顶山市 卫东区 113.422346 33.726672 [] []
摩托车服务;摩托车维修;摩托车维修 040200 摩托修配 光明路与联盟路交叉口北200米 河南省 平顶山市 新华区 113.293650 33.744574 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 永乐摩托行 长安大道与龙翔大道交叉口西北100米 河南省 平顶山市 新华区 113.125113 33.774185 18937599023 []
摩托车服务;摩托车销售;摩托车销售 040100 新大洲本田(花园路) 东门大街2号 河南省 平顶山市 鲁山县 112.917341 33.743072 0375-5095126 []
摩托车服务;摩托车销售;摩托车销售 040100 大阳摩托车专卖 231省道东50米 河南省 平顶山市 鲁山县 112.804771 33.603349 [] []
摩托车服务;摩托车维修;摩托车维修 040200 军伟车行 东晶街与南环路交叉口东南200米 河南省 平顶山市 湛河区 113.324755 33.719212 [] []
摩托车服务;摩托车维修;摩托车维修 040200 修车开锁 亚兴路西50米 河南省 平顶山市 湛河区 113.297383 33.718903 [] []
摩托车服务;摩托车维修;摩托车维修 040200 精修摩托车电动车 亚兴路东50米 河南省 平顶山市 湛河区 113.297969 33.716072 15503755880 []
摩托车服务;摩托车维修;摩托车维修 040200 诚信摩托车修配行 农科路与荆山路交叉口东50米 河南省 平顶山市 湛河区 113.310734 33.711920 [] []
摩托车服务;摩托车维修;摩托车维修 040200 摩托车维修 曙光街与朝阳路交叉口东50米 河南省 平顶山市 新华区 113.298333 33.732680 13903909771 []
摩托车服务;摩托车销售;摩托车销售 040100 瓦屋豪爵铃木专卖店 大桥路2098号附近 河南省 平顶山市 鲁山县 112.668228 33.886431 13949453889 []
摩托车服务;摩托车维修;摩托车维修 040200 精修摩托车 新华路j号附近 河南省 平顶山市 湛河区 113.317940 33.727241 [] []
摩托车服务;摩托车维修;摩托车维修 040200 康达摩配 湛河南路与诚朴路交叉口西150米 河南省 平顶山市 湛河区 113.329725 33.726682 13064486461 []
摩托车服务;摩托车维修;摩托车维修 040200 精修摩托车电动车 凌云路与平安大道交叉口西北100米 河南省 平顶山市 新华区 113.279391 33.756316 [] []
摩托车服务;摩托车维修;摩托车维修 040200 机车党摩托车俱乐部 凌云路与三七街交叉口路西 河南省 平顶山市 新华区 113.279923 33.753646 15038886166 []
摩托车服务;摩托车销售;摩托车销售 040100 新大洲本田 [] 河南省 平顶山市 鲁山县 112.774260 33.699770 [] []
摩托车服务;摩托车销售;摩托车销售 040100 本田·豪爵摩托 S220(七蚁线) 河南省 平顶山市 舞钢市 113.582898 33.252108 0375-8366669 []
摩托车服务;摩托车维修;摩托车维修 040200 同昌摩托车电动车维修行 建设路东50米 河南省 平顶山市 新华区 113.237588 33.754652 [] []
摩托车服务;摩托车销售;摩托车销售 040100 福田五星摩托(董村专卖店) 207国道东50米 河南省 平顶山市 鲁山县 112.811928 33.789284 15137556278 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 利民摩托车电动车配件总汇 墨公路东50米 河南省 平顶山市 鲁山县 112.909156 33.753019 [] []
摩托车服务;摩托车维修;摩托车维修 040200 微利摩托车修配 矿工路西50米 河南省 平顶山市 新华区 113.290705 33.749240 13949451573 []
摩托车服务;摩托车维修;摩托车维修 040200 庆典摩托车电动车修理 北曹线北50米 河南省 平顶山市 湛河区 113.247577 33.677283 15238221199 []
摩托车服务;摩托车销售;摩托车销售 040100 飞达车行 220省道西50米 河南省 平顶山市 舞钢市 113.599270 33.409026 15939518899 []
摩托车服务;摩托车销售;摩托车销售 040100 大阳摩托(张良专卖店) 006乡道南50米 河南省 平顶山市 鲁山县 113.039001 33.667019 [] []
摩托车服务;摩托车销售;摩托车销售 040100 五羊-本田 231省道北50米 河南省 平顶山市 鲁山县 112.867436 33.694423 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 福升摩托修配总汇 开源路与鹰翔路交叉口北150米 河南省 平顶山市 湛河区 113.307757 33.725173 13733755833 []
摩托车服务;摩托车销售;摩托车销售 040100 铃木豪爵 张良镇中国邮政东北50米 河南省 平顶山市 鲁山县 113.049031 33.674719 [] []
摩托车服务;摩托车维修;摩托车维修 040200 小满维修电动车摩托车 丰源路与建设路交叉口东100米 河南省 平顶山市 新华区 113.308011 33.736711 [] []
摩托车服务;摩托车维修;摩托车维修 040200 铁骑摩托车修理部 湛河南路与西苑东路交叉口西南100米 河南省 平顶山市 湛河区 113.286055 33.728301 13949471370 []
摩托车服务;摩托车销售;摩托车销售 040100 力之星张良总代理 311国道北50米 河南省 平顶山市 鲁山县 113.057162 33.677378 15225038378 []
摩托车服务;摩托车销售;摩托车销售 040100 银钢摩托 东门大街2号 河南省 平顶山市 鲁山县 112.917566 33.742881 [] []
摩托车服务;摩托车销售;摩托车销售 040100 大阳摩托车专卖 207国道西100米鲁山县第十八初级中学附近 河南省 平顶山市 鲁山县 112.596301 33.669490 [] []
摩托车服务;摩托车销售;摩托车销售 040100 新大洲本田 002乡道西50米附近 河南省 平顶山市 鲁山县 113.180870 33.645050 [] []
摩托车服务;摩托车销售;摩托车销售 040100 劲隆三轮摩托(叶县农机管理局南) 311国道东50米 河南省 平顶山市 叶县 113.362229 33.633544 [] []
摩托车服务;摩托车销售;摩托车销售 040100 福田五星三轮摩托车(平顶山专卖店) 平安大道南50米 河南省 平顶山市 卫东区 113.339759 33.749354 [] []
摩托车服务;摩托车销售;摩托车销售 040100 五羊本田 万客来宾馆 河南省 平顶山市 石龙区 112.884710 33.901325 [] []
摩托车服务;摩托车销售;摩托车销售 040100 小伟酷车直销店 湛河南路与茂源街交叉口西南50米 河南省 平顶山市 湛河区 113.316451 33.726963 [] []
摩托车服务;摩托车销售;摩托车销售 040100 新大洲本田(舞钢市农行小区南) 朱兰大道与钢城路交叉口北50米 河南省 平顶山市 舞钢市 113.532879 33.325148 [] []
摩托车服务;摩托车销售;摩托车销售 040100 绿佳(五羊-本田摩托车) 昌茂大道113号附近 河南省 平顶山市 石龙区 112.884767 33.901486 [] []
摩托车服务;摩托车销售;摩托车销售 040100 轻骑摩托电动车(鲁山专卖) 花园路8号附近 河南省 平顶山市 鲁山县 112.916253 33.743387 [] []
摩托车服务;摩托车销售;摩托车销售 040100 CFMOTO 凌云路与湛河南路交叉口向南100米路东 河南省 平顶山市 湛河区 113.279173 33.729021 13949473729 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 老字号永久车行 昆舞大道与330省道交叉口西150米 河南省 平顶山市 叶县 113.357109 33.616654 [] []
摩托车服务;摩托车销售;摩托车销售 040100 磙子营乡杨村街五羊-本田专卖店 004乡道西50米 河南省 平顶山市 鲁山县 113.110408 33.626785 [] []
摩托车服务;摩托车销售;摩托车销售 040100 程豪车行 北大街 河南省 平顶山市 宝丰县 113.068399 33.882902 [] []
摩托车服务;摩托车销售;摩托车销售 040100 大阳四轮车(舞钢店) 健康路150号 河南省 平顶山市 舞钢市 113.540788 33.330055 [] []
摩托车服务;摩托车销售;摩托车销售 040100 军民车业 238省道西50米 河南省 平顶山市 郏县 113.361260 33.942092 0375-5382122 []
摩托车服务;摩托车销售;摩托车销售 040100 鲁山雅马哈专卖店 人民路东段崇汇大酒店西隔壁爱家家具 河南省 平顶山市 鲁山县 112.922570 33.749728 0375-5090387 []
摩托车服务;摩托车销售;摩托车销售 040100 福田五星摩托(叶县专卖店) 311国道东50米 河南省 平顶山市 叶县 113.362292 33.633754 13781838184 []
摩托车服务;摩托车销售;摩托车销售 040100 新大洲本田 河滨大道北侧 河南省 平顶山市 鲁山县 112.670403 33.884602 18637515168 []
摩托车服务;摩托车销售;摩托车销售 040100 鲁山华融摩托车销售有限公司 人民路南50米 河南省 平顶山市 鲁山县 112.926155 33.750572 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 晓刚修配 241省道北50米 河南省 平顶山市 宝丰县 113.075952 33.884891 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 华承电动车店 004乡道东50米 河南省 平顶山市 鲁山县 113.111270 33.628065 15038800693 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 西环摩配城 煤山街道西环路612号西站出站口 河南省 平顶山市 汝州市 112.830956 34.175983 0375-6891222;15038821135 []
摩托车服务;摩托车维修;摩托车维修 040200 闫二修配 老城大街111号附近 河南省 平顶山市 鲁山县 112.904639 33.734502 [] []
摩托车服务;摩托车维修;摩托车维修 040200 晓磊摩托车电动车维修 创业路附近 河南省 平顶山市 石龙区 112.899942 33.870120 13782473074 []
摩托车服务;摩托车维修;摩托车维修 040200 精修电车摩托车 创业路北50米 河南省 平顶山市 石龙区 112.897494 33.869684 13733793050 []
摩托车服务;摩托车维修;摩托车维修 040200 远大电动车摩托车修配 韩梁路 河南省 平顶山市 石龙区 112.889666 33.871226 13064468018 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 精修电车摩托车 昌茂大道西50米 河南省 平顶山市 石龙区 112.907825 33.911049 [] []
摩托车服务;摩托车维修;摩托车维修 040200 诚信电车摩托修配 昌茂大道133号附近 河南省 平顶山市 石龙区 112.887296 33.902010 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 石龙摩配 人文路与和谐路交叉口东50米 河南省 平顶山市 石龙区 112.888758 33.899217 13782433123 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 石龙区雅马哈摩托专卖 和谐路与昌茂大道交叉口西150米 河南省 平顶山市 石龙区 112.884767 33.901486 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 向阳摩配 西环路562号 河南省 平顶山市 汝州市 112.830574 34.174914 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 万顺摩配商行 西环路568号西环家宴城楼下 河南省 平顶山市 汝州市 112.830605 34.175026 0375-6031758 []
摩托车服务;摩托车销售;摩托车销售 040100 日月辉车行 昆阳大道463号附近 河南省 平顶山市 叶县 113.361889 33.633181 [] []
摩托车服务;摩托车销售;摩托车销售 040100 交通商场(王寨分店) 工业大道与032县道交叉口东150米 河南省 平顶山市 汝州市 112.811541 34.121977 [] []
摩托车服务;摩托车销售;摩托车销售 040100 豪爵铃木专卖 东坡东路与东坡西路交叉口南50米 河南省 平顶山市 郏县 113.061397 34.078754 [] []
摩托车服务;摩托车销售;摩托车销售 040100 富路车业(鲁山县总经销) 花园路西50米 河南省 平顶山市 鲁山县 112.917325 33.742663 13783216485;15038814666 []
摩托车服务;摩托车销售;摩托车销售 040100 五羊-本田 103省道西50米 河南省 平顶山市 叶县 113.375495 33.613704 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 电动车摩托车配件大全 建兴街与民盈街交叉口北50米 河南省 平顶山市 汝州市 112.852041 34.172917 [] []
摩托车服务;摩托车销售;摩托车销售 040100 大阳摩托车(绿骐电动车) 昆阳大道350号附近 河南省 平顶山市 叶县 113.356214 33.618119 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 延非摩配 瓦屋乡瓦屋镇河滨路华天酒店对面 河南省 平顶山市 鲁山县 112.666946 33.886117 13461223784 []
摩托车服务;摩托车维修;摩托车维修 040200 建伟摩托车电动车修配 329省道南50米 河南省 平顶山市 宝丰县 113.215350 33.853504 13733919667 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 老王摩托配件批发部 杨庄镇迎宾大道双城小区 河南省 平顶山市 宝丰县 113.052437 33.862053 15225022223 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 恒达摩托电车配件大全 花园路与鲁平大道交叉口东100米 河南省 平顶山市 鲁山县 112.922670 33.735991 13781891986;13781891985 []
摩托车服务;摩托车维修;摩托车维修 040200 平顺摩托电动车维修 墨公路与老城大街交叉口东100米 河南省 平顶山市 鲁山县 112.912855 33.739398 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 正新轮胎 东坡大道与红星路交叉口东100米 河南省 平顶山市 郏县 113.240058 33.967273 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 延辉精修电动摩托车 工业路94号附近 河南省 平顶山市 鲁山县 112.909289 33.749379 13273892765 []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 隆鑫三轮摩托城 G311(徐峡线) 河南省 平顶山市 鲁山县 112.943861 33.698206 [] []
摩托车服务;摩托车服务相关;摩托车服务相关 040000 发电机组修理厂 南街村二组 河南省 平顶山市 鲁山县 112.931566 33.840429 [] []
