type typecode name_p address province city area lat lng telephone tag
汽车服务;汽车养护/装饰;汽车养护 010400 佳诚汽车装饰养护中心 平安大道与东环路交叉口东300米 河南省 平顶山市 卫东区 113.352296 33.749460 0375-3383678 []
汽车服务;汽车养护/装饰;汽车养护 010400 平凡人汽车美容装饰部 水岸阳光小区63号 河南省 平顶山市 郏县 113.199493 33.979763 13461265919;15093763271 []
汽车服务;汽车养护/装饰;汽车养护 010400 车之家专业汽车装饰美容(迎宾大道) 杨庄镇迎宾大道路南新汽车站西200米 河南省 平顶山市 宝丰县 113.056590 33.861532 15837591356 []
汽车服务;汽车养护/装饰;汽车养护 010400 车之家专业汽车装饰美容(双城小区东) 为民路与迎宾大道交叉口西150米 河南省 平顶山市 宝丰县 113.054265 33.861776 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 龙飞汽车美容 东环路 河南省 平顶山市 卫东区 113.351526 33.732177 0375-8987788 []
汽车服务;汽车养护/装饰;汽车养护 010400 好帮手汽车服务中心 东坡大道与020乡道交叉口东100米 河南省 平顶山市 郏县 113.261042 33.964166 13592674635 []
汽车服务;汽车养护/装饰;汽车养护 010400 飞扬汽车美容中心 广安路与昆鲁大道交叉口西100米 河南省 平顶山市 叶县 113.366329 33.628208 [] []
汽车服务;汽车服务相关;汽车服务相关 010000 易捷汽车服务(东环路) 东环路与平安大道交叉口东南150米 河南省 平顶山市 卫东区 113.349350 33.749051 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车管家汽车美容会所 凤翔大道314号 河南省 平顶山市 郏县 113.222336 33.981128 15937515202;15038889970 []
汽车服务;汽车养护/装饰;汽车养护 010400 天龙汽车美容装饰 文博路与龙山大道交叉口西南50米 河南省 平顶山市 郏县 113.244106 33.974868 15737553770 []
汽车服务;汽车养护/装饰;汽车养护 010400 新潮汽车装饰美容中心 建设路北100米 河南省 平顶山市 新华区 113.274429 33.740351 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车饰界汽车装饰美容 236省道西50米 河南省 平顶山市 宝丰县 113.223607 33.849414 18103750570 []
汽车服务;汽车养护/装饰;汽车养护 010400 盛世汽车美容装饰 龙兴大道西段142号附近 河南省 平顶山市 汝州市 112.694884 34.227156 15290778790 []
汽车服务;汽车养护/装饰;汽车养护 010400 美洁汽车美容装饰 311国道西50米 河南省 平顶山市 叶县 113.404130 33.689487 13461178325;15225001055 []
汽车服务;汽车服务相关;汽车服务相关 010000 艺家汽车美容装饰 朝阳中路与建兴街交叉口向南50米路西 河南省 平顶山市 汝州市 112.853598 34.177564 15516001341;13837599100 []
汽车服务;汽车养护/装饰;汽车养护 010400 车宝贝汽车美容会所 凤翔大道中中学校西100米路南 河南省 平顶山市 郏县 113.223550 33.980536 13393769600 []
汽车服务;汽车服务相关;汽车服务相关 010000 赛洁汽车维修保养 凤翔大道241号 河南省 平顶山市 郏县 113.222546 33.980700 13783276883 []
汽车服务;汽车养护/装饰;汽车养护 010400 利宾汽车美容装饰 广成西路北50米 河南省 平顶山市 汝州市 112.819950 34.179752 18236667377 []
汽车服务;汽车养护/装饰;汽车养护 010400 龙腾汽车美容装饰 013县道与236省道交叉口西北200米 河南省 平顶山市 郏县 113.243168 34.099708 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 诚信汽车美容装饰中心(舞刚财政北) [] 河南省 平顶山市 舞钢市 113.582949 33.253658 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 顺丰汽车美容 广成西路南50米 河南省 平顶山市 汝州市 112.776855 34.190010 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 新亮点汽车美容装饰(上宅公馆东北) 西环路1043号附近 河南省 平顶山市 汝州市 112.835847 34.191325 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车之缘汽车美容中心(北环路) 北环路与234省道交叉口东北100米 河南省 平顶山市 舞钢市 113.452038 33.229292 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 诚信汽车美容中心(风穴路) 325省道北50米 河南省 平顶山市 汝州市 112.854466 34.189561 18237596623 []
汽车服务;汽车养护/装饰;汽车养护 010400 爱车族汽车美容装饰(洪山·福地东南) 广成西路南50米 河南省 平顶山市 汝州市 112.818198 34.179844 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 帮宁汽车服务中心 叶舞路与234国道交叉口西50米 河南省 平顶山市 叶县 113.372108 33.606392 18132280209;18317661061 []
汽车服务;汽车养护/装饰;汽车养护 010400 酷车地带汽车美容装饰中心(舞钢市武功乡财政所西) 建设路2号 河南省 平顶山市 舞钢市 113.561859 33.330941 15639986807;15836966617 []
汽车服务;汽车养护/装饰;汽车养护 010400 恒利汽车装饰美容 242省道北50米 河南省 平顶山市 鲁山县 113.019725 33.748061 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 诚信汽车一站式服务 青龙湖红绿灯向东五十米路南 河南省 平顶山市 郏县 113.199604 33.981437 0375-7053003 []
汽车服务;汽车养护/装饰;汽车养护 010400 安途汽车美容中心 北环路与234省道交叉口东北200米 河南省 平顶山市 舞钢市 113.452693 33.229838 13461274101 []
汽车服务;汽车养护/装饰;汽车养护 010400 众邦汽车美容装饰行 昆阳大道69号 河南省 平顶山市 叶县 113.352710 33.610105 13903750284 []
汽车服务;汽车养护/装饰;汽车养护 010400 安途汽车美容中心 北环路与234省道交叉口东北200米 河南省 平顶山市 舞钢市 113.452693 33.229838 13461274101 []
汽车服务;汽车养护/装饰;汽车养护 010400 车来车往汽车美容装饰会所(上宅公馆北) 西环路西50米 河南省 平顶山市 汝州市 112.834900 34.189775 13525362617 []
汽车服务;汽车养护/装饰;汽车养护 010400 海燕汽车美容中心 中大街与238省道交叉口东南50米 河南省 平顶山市 汝州市 112.958079 34.096557 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 兴隆汽车美容(士何线) 堂街镇卫生院附近 河南省 平顶山市 郏县 113.317062 33.893206 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 顺达汽车美容中心(经二路) 经二路北段27号 河南省 平顶山市 郏县 113.226957 33.979568 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车友之家汽车美容会所 墨公路与工业路交叉口西北100米 河南省 平顶山市 鲁山县 112.909002 33.749855 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 路路发汽车美容装饰 人民路北50米 河南省 平顶山市 鲁山县 112.921825 33.749993 13653759203;15136918321 []
汽车服务;汽车养护/装饰;汽车养护 010400 车工坊汽车美容保养快修中心 姚电大道东50米 河南省 平顶山市 湛河区 113.283914 33.718522 18768986722 []
汽车服务;汽车养护/装饰;汽车养护 010400 HM爱车港·专业钣金烤漆汽车美容 曙光街与绿园东街交叉口南100米 河南省 平顶山市 新华区 113.306066 33.731549 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 向东汽车美容会所 新华路西50米 河南省 平顶山市 湛河区 113.320365 33.711730 18237528757 []
汽车服务;汽车养护/装饰;汽车养护 010400 明明汽车美容装饰(中共滍阳镇委员会东南) 夏耘路与241省道交叉口西100米 河南省 平顶山市 新华区 113.149714 33.782618 15836996900 []
汽车服务;汽车养护/装饰;汽车养护 010400 众邦汽车美容会所 和谐路龙兴苑南苑 河南省 平顶山市 新华区 113.199845 33.768688 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 靓车坊汽车美容装饰(巨龙花园西北) 广成西路北50米 河南省 平顶山市 汝州市 112.821574 34.179322 13613753607 []
汽车服务;汽车养护/装饰;汽车养护 010400 特福莱汽车美容装饰(昆鲁大道) 广安路与昆鲁大道交叉口东150米 河南省 平顶山市 叶县 113.368386 33.628231 0375-8551555;15003759548 []
汽车服务;汽车养护/装饰;汽车养护 010400 路胜汽车美容装饰 诚朴路东风路 河南省 平顶山市 湛河区 113.331624 33.724128 0375-2263166 []
汽车服务;汽车养护/装饰;汽车养护 010400 博士汽车美容 钢城路南段大石门 河南省 平顶山市 舞钢市 113.528813 33.282945 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车洁仕汽车美容(宽途汽车店) 开源路与新南环路十字路口西88米 河南省 平顶山市 湛河区 113.306269 33.709909 18003903567;15836990929 []
汽车服务;汽车养护/装饰;汽车养护 010400 乙方汽车美容装饰中心 南顾庄学校附近 河南省 平顶山市 石龙区 112.884361 33.904455 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车爵仕汽车美容装饰养护服务(河南平顶山店) 神马大道北50米 河南省 平顶山市 湛河区 113.313141 33.718294 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 阳光汽车装饰美容广场 煤山街道朝阳路蓝湾半岛北门路西50米 河南省 平顶山市 汝州市 112.838615 34.181342 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 车之友汽车美容会所(神马大道) 神马大道平顶山宝莲升汽车销售服务有限公司西侧110米 河南省 平顶山市 湛河区 113.313534 33.718344 13461132000 []
汽车服务;汽车养护/装饰;汽车养护 010400 大圣汽车服务 238省道附近 河南省 平顶山市 汝州市 112.611770 34.261588 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 成大汽车美容装饰服务中心 凤翔大道和经一路的交叉口附近 河南省 平顶山市 郏县 113.231746 33.980314 15837511396 []
汽车服务;汽车养护/装饰;汽车养护 010400 大圣汽车美容装饰 昆阳镇二环路与叶鲁路交叉口东50米路北 河南省 平顶山市 叶县 113.366708 33.627019 13393761110 []
汽车服务;汽车养护/装饰;汽车养护 010400 梅英汽车美容装饰中心 广成西路实验小学东80米 河南省 平顶山市 汝州市 112.840800 34.173665 13803754199;15938905799 []
汽车服务;汽车养护/装饰;汽车养护 010400 明东汽车装饰美容护理用品 局西100米(君悦快捷酒店东200米) 河南省 平顶山市 石龙区 112.882384 33.901580 0375-2528763 []
汽车服务;汽车养护/装饰;汽车养护 010400 凯撒汽车美容中心 大石门1号楼 河南省 平顶山市 舞钢市 113.529490 33.286835 18768996598 []
汽车服务;汽车养护/装饰;汽车养护 010400 非凡汽车美容装饰(人民路) 人民路146号 河南省 平顶山市 鲁山县 112.925298 33.750395 [] []
汽车服务;汽车服务相关;汽车服务相关 010000 飞龙汽车装饰美容 光明路与南环路交叉口东150米 河南省 平顶山市 湛河区 113.292776 33.721873 13783271123 []
汽车服务;汽车养护/装饰;汽车养护 010400 车保姆汽车美容护理中心(郏县施工店) 老环路与龙山大道交叉口西北100米 河南省 平顶山市 郏县 113.212823 33.976553 15837596783;13213852915 []
汽车服务;汽车养护/装饰;汽车养护 010400 奥世洁汽车美容装饰中心 鲁平大道与花园路交叉口南450米 河南省 平顶山市 鲁山县 112.927592 33.735956 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 爱车族汽车美容(迎宾大道) 迎宾大道406号 河南省 平顶山市 宝丰县 113.054716 33.862543 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 美光汽车酷装美容养护中心 经一路156号 河南省 平顶山市 郏县 113.230871 33.974931 0375-5165108;13569585813 []
汽车服务;汽车养护/装饰;汽车养护 010400 新潮汽车美容装饰 广安路与昆鲁大道交叉口西100米 河南省 平顶山市 叶县 113.366321 33.628138 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 威宝龙汽车美容装饰中心(旗舰店) 湛河南路与诚朴路交叉口南100米 河南省 平顶山市 湛河区 113.331609 33.726052 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 龙马汽车装饰美容中心 广安路与九龙路交叉口南50米路东 河南省 平顶山市 叶县 113.366750 33.625125 13323759392 []
汽车服务;汽车养护/装饰;汽车养护 010400 昆城汽车美容装饰中心 昆鲁大道与广安路交叉口东120米 河南省 平顶山市 叶县 113.371192 33.627568 15993550899 []
汽车服务;汽车养护/装饰;汽车养护 010400 昆北汽车美容中心 311国道东50米 河南省 平顶山市 叶县 113.363338 33.636584 15516096090 []
汽车服务;汽车养护/装饰;汽车养护 010400 龙海汽车美容中心 昌茂大道西50米 河南省 平顶山市 石龙区 112.904128 33.908348 13461255799 []
汽车服务;汽车养护/装饰;汽车养护 010400 龟博士汽车美容装饰店(平安大道) 平安大道东体育路北交叉口 河南省 平顶山市 新华区 113.303882 33.749177 0375-2726698 []
汽车服务;汽车养护/装饰;汽车养护 010400 鑫达汽车装饰美容(洗耳北路) 洗耳北路82号 河南省 平顶山市 汝州市 112.842711 34.177329 13937505123 []
汽车服务;汽车养护/装饰;汽车养护 010400 颜欣汽车美容装饰 民生家园东80米(人民路北) 河南省 平顶山市 鲁山县 112.922092 33.750081 13781892667 []
汽车服务;汽车养护/装饰;汽车养护 010400 战友汽车影音装饰美容 培英街与平安大道交叉口西150米 河南省 平顶山市 新华区 113.301568 33.748921 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 皇马汽车美容装饰 商业街与广场西路交叉口南150米 河南省 平顶山市 叶县 113.367921 33.619482 15937598867 []
汽车服务;汽车养护/装饰;汽车养护 010400 车尚汽车美容养护中心 建设路福乐园宾馆(和谐小区附近) 河南省 平顶山市 舞钢市 113.535622 33.332945 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 雨祥汽车装饰美容中心 昆鲁大道祥和盛世北门旁 河南省 平顶山市 叶县 113.371051 33.627586 13343991112 []
汽车服务;汽车养护/装饰;汽车养护 010400 尧山汽车美容中心 311国道北50米 河南省 平顶山市 鲁山县 112.395229 33.749379 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 龙鑫汽车美容会所 皇都宾馆东北50米(东坡大道北) 河南省 平顶山市 郏县 113.243933 33.966724 15837583150 []
汽车服务;汽车养护/装饰;汽车养护 010400 锐光汽车美容改装 卫市街与鸿翔路交叉口西南50米 河南省 平顶山市 卫东区 113.342954 33.737687 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 好好汽车美容装饰中心 朱兰街道朱兰大道东段丽晶快捷酒店楼下 河南省 平顶山市 舞钢市 113.543550 33.325490 13525377768 []
汽车服务;汽车养护/装饰;汽车养护 010400 兄弟汽车美容 东坡大道与富民路交叉口东100米 河南省 平顶山市 郏县 113.241404 33.966997 15837570444 []
汽车服务;汽车养护/装饰;汽车养护 010400 源通车饰汽车美容装饰中心 城关镇中兴路开源宾馆北100米路东 河南省 平顶山市 宝丰县 113.078465 33.871438 15537515577 []
汽车服务;汽车养护/装饰;汽车养护 010400 瑞程汽车美容会所 中兴路西50米 河南省 平顶山市 宝丰县 113.078178 33.871786 18236665933 []
汽车服务;汽车养护/装饰;汽车养护 010400 天佑汽车装饰美容 经一路691号 河南省 平顶山市 郏县 113.230571 33.963493 13837556558 []
汽车服务;汽车服务相关;汽车服务相关 010000 顺发汽车服务中心旗舰店 鸿丰汽车城2排东 河南省 平顶山市 郏县 113.232372 33.953879 0375-5106626;15993573675 []
汽车服务;汽车养护/装饰;汽车养护 010400 自由行汽车美容装饰 东坡大道与富民路交叉口东50米 河南省 平顶山市 郏县 113.240967 33.967033 15093821998 []
汽车服务;汽车养护/装饰;汽车养护 010400 海湾汽车美容 德化路与文化路交叉口东南50米 河南省 平顶山市 叶县 113.374555 33.622048 0375-2319991;15938989007 []
汽车服务;汽车养护/装饰;汽车养护 010400 车饰界汽车美容装饰 九龙路百纳假日酒店向北100米路西 河南省 平顶山市 叶县 113.363726 33.627336 13233709995;15539791122 []
汽车服务;汽车养护/装饰;汽车养护 010400 爱车港汽车美容装饰(叶县旗舰店) 城关乡北水闸东交通局对面 河南省 平顶山市 叶县 113.363445 33.628590 13781893776;13603754021 []
汽车服务;汽车养护/装饰;汽车养护 010400 双龙汽车美容装饰 东坡大道与文博路交叉口东150米 河南省 平顶山市 郏县 113.244650 33.966200 [] []
汽车服务;汽车养护/装饰;汽车养护 010400 平安汽车美容装饰(西环路) 西环路焦点立交桥北200米 河南省 平顶山市 新华区 113.243849 33.754727 18749677767 []
汽车服务;汽车养护/装饰;汽车养护 010400 车饰家汽车装饰美容(迎宾大道) 为民路与迎宾大道交叉口西南150米 河南省 平顶山市 宝丰县 113.054617 33.861741 15136933328;15637535336 []
汽车服务;汽车养护/装饰;汽车养护 010400 锐光汽车美容(平顶山店) 光明路南端常绿桃花源一号楼 河南省 平顶山市 湛河区 113.289691 33.718571 13949468778 []
汽车服务;汽车养护/装饰;汽车养护 010400 车雨龙汽车美容装饰中心 朝阳路172号 河南省 平顶山市 汝州市 112.847506 34.180043 13017567750 []
